Time,F_Scale,Location,County,State,Lat,Lon,Comments
1733,UNK,VALLEY CITY,MEDINA,OH,41.24,-81.93,THE TORNADO STARTED AS AN EF0 IN EXTREME EAST CENTRAL LORAIN COUNTY NEAR THE INTERSECTION OF ISLAND ROAD AND ROUTE 303 AND THEN QUICKLY BECAME AN EF1 IN MEDINA COUNTY A (CLE)
1747,UNK,HINCKLEY,MEDINA,OH,41.24,-81.75,EF1 TORNADO CONFIRMED. TORNADO TOUCHED DOWN JUST SOUTH OF THE INTERSECTION OF RIDGE ROAD AND BOSTON ROAD IN HINCKLEY CAUSING MINOR DAMAGE TO A HOME. IT THEN MOVED ACROS (CLE)
1747,UNK,5 ENE BRUNSWICK,MEDINA,OH,41.27,-81.73,EF1 TORNADO CONFIRMED. TORNADO TOUCHED DOWN JUST SOUTH OF THE INTERSECTION OF RIDGE ROAD AND BOSTON ROAD IN HINCKLEY CAUSING MINOR DAMAGE TO A HOME. IT THEN MOVED ACROS (CLE)
1749,UNK,5 ENE BRUNSWICK,MEDINA,OH,41.27,-81.73,BEGINNING OF STORM SURVEY...EF1 TORNADO CONFIRMED NEAR VALLEAIRE GOLF COURSE AT RIDGE RD AND BOSTON RD. ESTIMATED MAX WINDS 94 MPH. TRACK LENGTH UNKNOWN ATTM. SURVEY CO (CLE)
1815,UNK,3 W CANFIELD,MAHONING,OH,41.02,-80.83,A TORNADO TOUCHED DOWN NEAR THE SOCIETY OF ST PAUL ON W AKRON-CANFIELD ROAD AND SKIPPED EAST-NORTHEAST THROUGH CANFIELD TOWNSHIP AND THE CITY OF CANFIELD AND FINALLY LI (CLE)
1848,UNK,2 E GREENFIELD,MERCER,PA,41.2,-80.33,DAMAGE FROM AN EF-1 TORNADO WITH MAXIMUM WINDS OF APPROXIMATELY 90MPH WAS NOTED ALONG THE DAMAGE PATH. NUMEROUS TREES WERE SNAPPED AND UPROOTED. ROOF DAMAGE TO BARNS AN (PBZ)
1849,UNK,HOAGLAND,MERCER,PA,41.2,-80.28,DAMAGE FROM A MAXIMUM EF-1 TORNADO WITH MAXIMUM WINDS OF APPROXIMATELY 90 MPH WAS NOTED EXTENDING DOWN STATE ROUTE 318 FROM NEAR ORCHARD ROAD TO NEAR STONE BASE ROAD. (PBZ)
1925,UNK,SMITHTOWN,MONONGALIA,WV,39.53,-80.04,A NARROW CORRIDOR OF TORNADO DAMAGE EXTENDED FROM JUST WEST OF COUNTY ROAD 73 NEAR SMITHTOWN FOR APPROXIMATELY 2 MILES TO NEAR THE TOWN OF LITTLE FALLS. A MAXIMUM DAMAG (PBZ)
2215,UNK,3 NW DUSHORE,SULLIVAN,PA,41.56,-76.44,EF2 TORNADO WITH MAX WINDS 120 MPH...PATH WIDTH 400 YDS AND PATH LENGTH OF JUST OVER 2 MILES BEFORE ENTERING BRADFORD COUNTY. NUMEROUS TREES KNOCKED DOWN WITH BARN ROOF (CTP)
2220,UNK,NEW ALBANY,BRADFORD,PA,41.6,-76.44,EF1 TORNADO WITH MAXIMUM WIND SPEEDS OF 100 MPH...A PATH WIDTH OF 500 YARDS AND A PATH LENGTH OF 4.5 MILES. NUMEROUS TREES KNOCKED DOWN WITH A BARN COLLAPSE AND A TRAIL (BGM)
2233,UNK,NEW LONDON,ONEIDA,NY,43.2,-75.6,EF1 TORNADO. 80-90 MPH WINDS. PATH LENGTH 1 MILE. MAX PATH WIDTH 600 YARDS. NUMEROUS UPROOTED TREES. HEAVILY DAMAGED PAVILION. LIGHTLY DAMAGED HOME. (BGM)
2248,UNK,1 WSW WEST LOWVILLE,LEWIS,NY,43.78,-75.57,EF1 TORNADO CONFIRMED. THE INITIAL TOUCHDOWN OF THE TORNADO WAS NEAR THE CORNER OF GARDNER AND EAGLE FACTORY ROAD NEAR WEST LOWVILLE. ALTHOUGH THE PATH LENGTH WAS 10 MI (BUF)
2300,UNK,3 N HUNTINGTON MILLS,LUZERNE,PA,41.23,-76.23,AN EF-0 TORNADO WITH MAXIMUM WIND SPEEDS OF 70 MPH WAS CONFIRMED NEAR THIS LOCATION. THE TORNADO TOUCHED DOWN IN A RURAL AREA ALONG STATE ROUTE 4041 IN FAIRMOUNT TOWNSH (BGM)
2302,UNK,2 NE PETERBORO,MADISON,NY,42.99,-75.64,*** 4 FATAL *** TORNADO IN SMITHFIELD NORTHEAST OF PETERBORO. AN EF2 TORNADO PRODUCED 4 FATALITIES IN SMITHFIELD. PATH WIDTH WAS 235 YARDS. LENGTH WAS 2.5 MILES. 3 HOME (BGM)
2305,UNK,3 SW HARFORD,SUSQUEHANNA,PA,41.75,-75.74,EF1 TORNADO WITH ESTIMATED MAXIMUM WIND SPEEDS OF 90 MPH...PATH WIDTH OF 150 AND PATH LENGTH OF 1.4 MILES TOUCHED DOWN JUST SOUTH OF THE BOROUGH OF KINGSLEY. NUMEROUS L (BGM)
2325,UNK,DEERFIELD,ONEIDA,NY,43.12,-75.22,A SMALL TORNADO TRACKED FOR APPROXIMATELY 1.3 MILES THROUGH A RESIDENTIAL AREA NEAR UTICA NY. THE TORNADO WAS RATED AS EF-1 WITH MAXIMUM ESTIMATED WIND SPEEDS OF 90 MPH (BGM)
0040,UNK,NORTH CREEK,WARREN,NY,43.7,-73.99,(ALY)
